"relative_path","category","size_bytes","last_write_utc","sha256","hash_status","classification"
"reports/per_machine_results.csv","reports","548","2026-07-23T04:20:40.6890166Z","fb4f5a295a754205dff753f45a963cd513585b8e2ce209c528f02d98ec3d8a3b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"reports/per_noise_condition_results.csv","reports","296","2026-07-23T04:20:40.7081189Z","c654e6da6f8b5740a73e355f09c30b3a8915eb03fabd9a5ce1fc70779836fbe3","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"reports/research_integrity_report.json","reports","2347","2026-07-24T06:06:43.8917232Z","f37130e9444b126a8156f32f88f26abd3d05060b9ef26b97f1093189dfc413db","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"reports/shortcut_learning_audit.json","reports","456","2026-07-21T05:30:40.3460267Z","1cdb23f99cc31ad2942c2598f64aaef29105729cbc1f9440e13c853f57d76e75","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"reports/test_predictions.csv","reports","3651654","2026-07-23T04:30:22.1130058Z","6916b2a8e5aebedafd48d3abe97cc5c2a1c99d777f6b2d5c4235df43bd87046c","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"requirements.txt","root","494","2026-07-20T09:46:10.7101609Z","852aa67da5d28271977153a58e429d6d55b1262ba9f8ce579abcaebf8a20c52f","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/AGENTS.md","ros-foundation","2294","2026-07-24T09:19:28.4043836Z","62f57b440915c65d982580bc213522875dd1a71c3a81d02ec58fe21bb878198e","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/ARCHITECTURAL_REVIEW.md","ros-foundation","3245","2026-07-24T09:27:21.6679529Z","5fe7e2d8999f14d0b37959c45bcba3bf7517f1e2566e903c6830b2c6e49852a0","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/ARCHITECTURE.md","ros-foundation","4522","2026-07-24T09:21:43.6813217Z","94fc95bf14ec3fe44efae2f15f9c17af38fed3920b08ebd6881a404e61702b62","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/AUTOMATION.md","ros-foundation","2567","2026-07-24T09:19:29.1759432Z","ec2ad8e16c21ca228da4dd4765ec40e8007acd09eedc9cc95e84d002c3926b71","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/CLI_SPECIFICATION.md","ros-foundation","2912","2026-07-24T09:19:29.9625443Z","75017f2533de95ef85e7c4a4f13b98a4968ab501c92c806d1cc421c6dcd998c6","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/DOMAIN_MODEL.md","ros-foundation","4739","2026-07-24T09:17:05.1523735Z","bf19e8ebaab96f299f69bd5ab55fc90c1a180ddb7535e6aff361fa7f9df963ae","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/EVENT_MODEL.md","ros-foundation","3004","2026-07-24T09:20:44.3061223Z","8176a29f896866a9792bdac2f84f9f9b14ff27dd17a6427ada4acbf03626e519","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/EVIDENCE_ENGINE.md","ros-foundation","2896","2026-07-24T09:18:21.3458500Z","4996c93ac9c892e28a34bf6eddcb411372d30b29694d170691c0834baf1e3137","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/IMPLEMENTATION_ROADMAP.md","ros-foundation","2744","2026-07-24T09:20:47.3907721Z","5f8a16c7a1f3760cb49eb4cdc9081ddbd6fe02ac0de065a36c18f62a1f7b5edc","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/MODULE_SYSTEM.md","ros-foundation","2771","2026-07-24T09:19:26.8447547Z","fe0f9c7cb8f581419a95f3b2fe34c3d30d9967d70a67b08affc122bb95447ffd","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/POLICY_ENGINE.md","ros-foundation","2804","2026-07-24T09:18:22.0991321Z","797271df94b3dee277ce8b954090932511b808a4670c644c2c70eb8c6be960d1","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/PROJECT_ADAPTERS.md","ros-foundation","2823","2026-07-24T09:19:27.6101305Z","4db2ec8e718ee69b0e940ab2f58ea5238702676f621d975364f1afac69db3b87","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/QUALITY_ATTRIBUTES.md","ros-foundation","2663","2026-07-24T09:20:46.6234966Z","de4b6615186e34983a007cc0353a1f3ed326846a3af56590317b57236394969b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/REGISTRIES.md","ros-foundation","2521","2026-07-24T09:18:22.8729041Z","0103dfdc3b621762892ab6bcb944c6ecca38a5cd2f19dd0ab90b4155f60e850b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/SCHEMAS.md","ros-foundation","5875","2026-07-24T09:18:19.7461051Z","4c328a0da2af71970e051be6170cbb94a08db8cf68c683989f3babd939f50837","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/SECURITY.md","ros-foundation","2687","2026-07-24T09:20:45.8526197Z","b0c3456f4a240b05b969bc4e109c674025d81ce79b754df9f0aa74e999835f9d","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/STATE_MACHINE.md","ros-foundation","4461","2026-07-24T09:27:20.9203448Z","791fd7592e6d4978ce0278b28f9766620ec8cdda0723a6a95d186aa7ea161453","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/VERSIONING.md","ros-foundation","2275","2026-07-24T09:20:45.0706081Z","3ae643e99293586042735b69146ab4902acdeec286be64f4fc85f1d00b27285d","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/VISION.md","ros-foundation","2471","2026-07-24T09:17:03.5814642Z","0a0a0e32161fd16a3e74ec467fd2710af2836d3ebeee7227b4ad691c1bcebd0a","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"ros-foundation/WORKFLOW_ENGINE.md","ros-foundation","3402","2026-07-24T09:18:20.5513365Z","a2b7ad9a9cd20872ac719cd7ffb9366ebc76566cc624ca35a57ec0ee47bd122d","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/audit_data_leakage.py","scripts","13860","2026-07-21T06:28:55.8190975Z","0a8763c2e5ae23f43ceae3b7f07c086f22cacf7bac98e9f50dade28958b161a1","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/audit_evaluation_pipeline.py","scripts","21494","2026-07-24T05:37:28.4135215Z","42a4267f9d0082e005eb6ac6d5ecc198dc73a07270e18f2b93cf84d4c0f5da57","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/audit_pmps01_dataset.py","scripts","5679","2026-07-24T09:58:55.6748613Z","e3815ed3b317ffd5b5c7fa63e11625c86e003037f4b9edd0d30a56b345eebe50","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/audit_shortcuts.py","scripts","20981","2026-07-21T11:22:00.1452354Z","5d84c46e8d680138e5e3ea89b564c7e37bdd8d3cfaa218a4d7ccfd2651a097f1","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/audit_training_pipeline.py","scripts","15161","2026-07-23T04:17:13.1685666Z","ff614d18215876d0dd1fb5af552700368f5edeec2cb73475f9c2e6bc9b7c471c","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/evaluate_subgroups.py","scripts","4622","2026-07-21T06:28:55.8190975Z","93c4f355d403df99543bdb60f8b5223a597463df89382d89d909c959d318a25d","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/generate_dataset_manifest.py","scripts","9919","2026-07-23T04:37:02.7127395Z","eb08ceb148f8f86316521ce22daea7065f204741dea8a7a9b7dd2435ac2227d4","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/generate_pmps01_baseline.py","scripts","18361","2026-07-24T06:08:45.0362839Z","3e3d986fa5ce9647c95ec4e7146a488e3209f18764cea979433286894b2f8195","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/generate_quarterly_change_control_review.py","scripts","13965","2026-07-20T09:46:10.7123187Z","5304676b98075c8bfbf82e7e7cf8783dcb590088f7b16af4be3d5a1a284cb4de","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/recompute_metrics.py","scripts","15394","2026-07-21T06:28:55.8316033Z","8dee5fe94f9f979af24b8b02fe0912b2c300b25a751c169c90d46dfa1dd669c5","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/run_baselines.py","scripts","24999","2026-07-21T11:13:56.5527772Z","2fa7304a76d9e231d9275de56c6ae3a7dd158d57296f840abab7124c44772a83","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/run_diagnostic_baselines.py","scripts","10527","2026-07-23T04:20:29.6702850Z","5216ce15ada2922334c54f22202f1a2d1e03ec00fd546b4af84a24918f3a758f","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/run_publication_audit.py","scripts","22400","2026-07-21T11:23:35.9021886Z","ccff44c865fe126d3a15380c5c26f5a547561c340a61309f310aac042c28e804","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/statistical_validation.py","scripts","19510","2026-07-21T11:14:53.7473627Z","c1372640e0f3ced3d176333b521438283d2e9adeb6ce72e4dd812be4f6f18395","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/update_project_context.py","scripts","10631","2026-07-21T11:48:07.5965560Z","e41480c33da089b18b3e9f05669064197611fbbb8ff85c8570747c08c91db284","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"scripts/verify_inference.py","scripts","1950","2026-07-20T09:46:10.7143182Z","5ee5b04f8232a3c56f4c8876ed568f612250d35957a9b89be8ca453bf2b68c3c","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"setup.bat","root","2061","2026-07-20T09:46:10.7183218Z","336f2e2b2db85e47927de47a9583cc8e8b990120368e144626bc82ebc3a970b5","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"setup.py","root","10650","2026-07-20T09:46:10.7425855Z","3c6ac343191b134ae671ab122a530393efc3d7445834ffaac0fe8fa6c3a6518d","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"show_calibration_results.py","root","4834","2026-07-20T09:46:10.7465901Z","2307d3aa27e58344360875a05ff95fc6e115aef013563f5a37881243114e3003","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"tests/ros/e2e/test_cli.py","tests","8805","2026-07-24T09:57:21.1752286Z","405c90f0d1104407123d381e8826495ccc9c4eda80e1c6fb788419617afe77ba","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"tests/ros/unit/test_evidence_engine.py","tests","3780","2026-07-24T09:32:22.2268199Z","9caef4da467b2a289121b456a3b7bd54cabd2d80215bb3ba2d846b24a34a1d5c","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"tests/ros/unit/test_registry.py","tests","7739","2026-07-24T09:45:51.1346924Z","9a8f4f6323ec0130f79bb0b94cd94e70caa0d12319d7bb3d940f0d2794503c48","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"tests/ros/unit/test_workflow_engine.py","tests","7127","2026-07-24T09:30:28.8294021Z","7f1c5a7e239f774478fc2689d7df53e611b00e5b8bb99be5d654eb96c2a8a71f","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"tests/ros/unit/test_workflow_validation.py","tests","1383","2026-07-24T09:30:29.6335393Z","0ebf40cad55a133dc9e00e3e858e884bb57b145f521212c6a0d966f4b6171bfc","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"tests/test_data_integrity.py","tests","11958","2026-07-21T06:28:55.8316033Z","349ac7104b0517bfb6c04fb976b11012e249918953bf60c5f4384a93cc209fd9","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"tests/test_prediction_export.py","tests","3951","2026-07-24T05:07:00.1802570Z","911491121ae6b010de1d7706ac0e41f890a3274d296eb8d34c19af2b589dc56b","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"tmp_inspect_manifest.py","root","563","2026-07-20T10:56:40.8833394Z","c79d3cfec1e06bfe12422f03c7d5317f7837cbb85314e800b73bbf46b754a0d6","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"TODO.md","root","5317","2026-07-21T11:10:29.9800549Z","3b1ae36ab027f5e0a7ea9d4746f894d047a368421ff2d4f9de518ac55ceaa2af","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"train.py","root","5641","2026-07-21T11:11:43.9854603Z","f406cf2fbbeb342f45414ab976cb166feca89806ebaf6a9ce93251611e18813c","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"training/__init__.py","training","24","2026-07-20T09:46:10.7565910Z","13eacf12e786cd5bb5cd3d08b4a8e0dc217aab411b841634caf1140320b6a966","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"training/loss.py","training","5760","2026-07-20T09:46:10.7565910Z","4eb049f1a37f153fc5d3fe59882eaa7f4e6edb77eb26ddabf5be197e38ab1d7d","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"training/trainer.py","training","13882","2026-07-20T09:46:10.7607825Z","9ed0cef089eb67a1d7f2bb1bc404957d8220212a76ab7c967b8adec477779b89","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"utils/__init__.py","utils","21","2026-07-20T09:46:10.7636232Z","65f9058c2a016fc8be59dc2977e9177916796cbe6776ee41dcdd6b6d3ef2bca9","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"utils/audio_utils.py","utils","4393","2026-07-20T09:46:10.7636232Z","92c13141c64e33de40ba150ac55e3df02eafac923147ebd3bdbcaffba3830fb0","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"utils/checkpoint.py","utils","1132","2026-07-20T09:46:10.7636232Z","76b7e61a179dbb1fb0bd902b46f84f437596e92a38f0060d7a8dc8368a50612f","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"utils/data_pipeline.py","utils","11610","2026-07-20T09:46:10.7636232Z","d3423db6638b2868669a60762ca5f4d5a76da3bff8873a5313cef07ca230fe6c","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"utils/export.py","utils","11883","2026-07-20T09:46:10.7742352Z","5c1fe091d0a16059615dd405a398dcee6b046230883747ae32b138cd670f245f","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"utils/gpu_utils.py","utils","7701","2026-07-20T09:46:10.7742352Z","f2229a874e07200760ad46a42531b6344fb1cbea80a0ce929fa77d74ffd0b539","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"utils/metrics.py","utils","8767","2026-07-21T06:28:55.8316033Z","de1480ca48b904cc0ad4591d745541eec4faf52e82142446ebb1699384063806","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"utils/monitoring.py","utils","10057","2026-07-20T09:46:10.7882112Z","9b128f6b63df14bf2e3e38574f233a059ba80f8b2e8e91518727469a6f7ecce0","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"utils/seed.py","utils","2018","2026-07-21T11:10:47.0455417Z","5fd6d9cec0830b3c53c985c0361808e486b5a73f291b40dd301ad4ca79ccd5c5","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"utils/split_utils.py","utils","5544","2026-07-21T06:28:55.8457433Z","7cc8398725d16485818ee7e09c8d11457b377ceebe0c18514f7b438ef6ea67b8","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"utils/validation.py","utils","14754","2026-07-20T09:46:10.7892292Z","1d4d5c0c64df6cfbe31a49bd4ebff4e2aaed6fd9b64b6ee823f8530c1e42308a","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
"verify_dataset.py","root","7528","2026-07-20T09:46:10.7892292Z","759fed378f5e61beba087a3dda124af7afc76333b548f3cbf9bf4439c83aa700","COMPUTED_CURRENT","PRE_MIGRATION_CHAAD_FILE"
